alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text
laozi-chapter-054__align-006,laozi,laozi-chapter-054,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,6,老子 54.6,修之於家，,老子 54.9,And where the family it rules
laozi-chapter-054__align-007,laozi,laozi-chapter-054,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,7,老子 54.7,其德乃餘；,老子 54.10,What riches will accrue!
laozi-chapter-054__align-008,laozi,laozi-chapter-054,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,8,老子 54.8,修之於鄉，,老子 54.11,The neighbourhood where it prevails
laozi-chapter-054__align-009,laozi,laozi-chapter-054,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,9,老子 54.9 - 老子 54.10,其德乃長；修之於國，,老子 54.12 - 老子 54.13,"In thriving will abound; And when 'tis seen throughout the state,"
laozi-chapter-054__align-010,laozi,laozi-chapter-054,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,11,老子 54.11,其德乃豐；,老子 54.14,Good fortune will be found.
laozi-chapter-054__align-011,laozi,laozi-chapter-054,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,12,老子 54.12,修之於天下，,老子 54.15,"Employ it the kingdom o'er,"
laozi-chapter-054__align-012,laozi,laozi-chapter-054,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,13,老子 54.13,其德乃普。,老子 54.16,And men thrive all around.
laozi-chapter-054__align-013,laozi,laozi-chapter-054,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,14,老子 54.14 - 老子 54.15,故以身觀身，以家觀家，,老子 54.17,"In this way the effect will be seen in the person, by the observation of different cases;"
laozi-chapter-054__align-014,laozi,laozi-chapter-054,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,16,老子 54.16,以鄉觀鄉，,老子 54.18 - 老子 54.19,in the family; in the neighbourhood;
laozi-chapter-054__align-015,laozi,laozi-chapter-054,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,17,老子 54.17,以國觀國，,老子 54.20,in the state; and in the kingdom.
laozi-chapter-054__align-016,laozi,laozi-chapter-054,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,1.0,18,老子 54.18 - 老子 54.20,以天下觀天下。吾何以知天下然哉？以此。,老子 54.21 - 老子 54.22,How do I know that this effect is sure to hold thus all under the sky? By this (method of observation).
laozi-chapter-055__align-001,laozi,laozi-chapter-055,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,1,老子 55.1 - 老子 55.2,含德之厚，比於赤子。,老子 55.1,He who has in himself abundantly the attributes (of the Dao) is like an infant.
laozi-chapter-055__align-002,laozi,laozi-chapter-055,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,3,老子 55.3,蜂蠆虺蛇不螫，,老子 55.2 - 老子 55.3,Poisonous insects will not sting him; fierce beasts will not seize him;
laozi-chapter-055__align-003,laozi,laozi-chapter-055,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,4,老子 55.4,猛獸不據，,老子 55.4,birds of prey will not strike him.
laozi-chapter-055__align-004,laozi,laozi-chapter-055,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,5,老子 55.5 - 老子 55.6,攫鳥不搏。骨弱筋柔而握固。,老子 55.5,"(The infant's) bones are weak and its sinews soft, but yet its grasp is firm."
laozi-chapter-055__align-005,laozi,laozi-chapter-055,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,7,老子 55.7,未知牝牡之合而全作，,老子 55.6,"It knows not yet the union of male and female, and yet its virile member may be excited;"
laozi-chapter-055__align-006,laozi,laozi-chapter-055,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,8,老子 55.8,精之至也。,老子 55.7,- showing the perfection of its physical essence.
laozi-chapter-055__align-007,laozi,laozi-chapter-055,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,9,老子 55.9,終日號而不嗄，,老子 55.8 - 老子 55.9,All day long it will cry without its throat becoming hoarse; - showing the harmony (in its constitution).
laozi-chapter-055__align-008,laozi,laozi-chapter-055,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,10,老子 55.10,和之至也。,老子 55.10,"To him by whom this harmony is known,"
laozi-chapter-055__align-009,laozi,laozi-chapter-055,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,11,老子 55.11,知和曰常，,老子 55.11,"(The secret of) the unchanging (Dao) is shown,"
laozi-chapter-055__align-010,laozi,laozi-chapter-055,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,12,老子 55.12,知常曰明。,老子 55.12,And in the knowledge wisdom finds its throne.
laozi-chapter-055__align-011,laozi,laozi-chapter-055,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,13,老子 55.13,益生曰祥。,老子 55.13,All life-increasing arts to evil turn;
laozi-chapter-055__align-012,laozi,laozi-chapter-055,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,14,老子 55.14,心使氣曰強。,老子 55.14,"Where the mind makes the vital breath to burn,"
laozi-chapter-055__align-013,laozi,laozi-chapter-055,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,15,老子 55.15 - 老子 55.16,物壯則老，謂之不道，,老子 55.15,"When things have become strong, they (then) become old, which may be said to be contrary to the Dao."
laozi-chapter-055__align-014,laozi,laozi-chapter-055,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,17,老子 55.17,不道早已。,老子 55.16,Whatever is contrary to the Dao soon ends.
laozi-chapter-056__align-001,laozi,laozi-chapter-056,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,1,老子 56.1 - 老子 56.2,知者不言，言者不知。,老子 56.1,He who knows (the Dao) does not (care to) speak (about it);
laozi-chapter-056__align-002,laozi,laozi-chapter-056,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,3,老子 56.3 - 老子 56.4,塞其兌，閉其門，,老子 56.2,he who is (ever ready to) speak about it does not know it.
laozi-chapter-056__align-003,laozi,laozi-chapter-056,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,5,老子 56.5 - 老子 56.7,挫其銳，解其分，和其光，,老子 56.3,He (who knows it) will keep his mouth shut and close the portals (of his nostrils).
laozi-chapter-056__align-004,laozi,laozi-chapter-056,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,8,老子 56.8 - 老子 56.9,同其塵，是謂玄同。,老子 56.4,He will blunt his sharp points and unravel the complications of things;
laozi-chapter-056__align-005,laozi,laozi-chapter-056,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,10,老子 56.10 - 老子 56.11,故不可得而親，不可得而疏；,老子 56.5,"he will attemper his brightness, and bring himself into agreement with the obscurity (of others)."
laozi-chapter-056__align-006,laozi,laozi-chapter-056,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,12,老子 56.12,不可得而利，,老子 56.6,This is called 'the Mysterious Agreement.'
laozi-chapter-056__align-007,laozi,laozi-chapter-056,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,13,老子 56.13,不可得而害；,老子 56.7,(Such an one) cannot be treated familiarly or distantly;
laozi-chapter-056__align-008,laozi,laozi-chapter-056,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,14,老子 56.14,不可得而貴，,老子 56.8,he is beyond all consideration of profit or injury;
laozi-chapter-056__align-009,laozi,laozi-chapter-056,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,15,老子 56.15,不可得而賤。,老子 56.9,beyond all consideration of nobility or meanness:
laozi-chapter-056__align-010,laozi,laozi-chapter-056,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,16,老子 56.16,故為天下貴。,老子 56.10,- he is the noblest man under heaven.
laozi-chapter-057__align-001,laozi,laozi-chapter-057,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,1,老子 57.1,以正治國，,老子 57.1,A state may be ruled by (measures of) correction;
laozi-chapter-057__align-002,laozi,laozi-chapter-057,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,2,老子 57.2,以奇用兵，,老子 57.2,weapons of war may be used with crafty dexterity;
laozi-chapter-057__align-003,laozi,laozi-chapter-057,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,3,老子 57.3,以無事取天下。,老子 57.3,(but) the kingdom is made one's own (only) by freedom from action and purpose.
laozi-chapter-057__align-004,laozi,laozi-chapter-057,chapter,sentence,grouped,False,,3,3,exact_or_near_exact,1.0,4,老子 57.4 - 老子 57.6,吾何以知其然哉？以此。天下多忌諱，,老子 57.4 - 老子 57.6,How do I know that it is so? By these facts: - In the kingdom the multiplication of prohibitive enactments increases the poverty of the people;
laozi-chapter-057__align-005,laozi,laozi-chapter-057,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,7,老子 57.7 - 老子 57.9,而民彌貧；民多利器，國家滋昬；,老子 57.7,"the more implements to add to their profit that the people have, the greater disorder is there in the state and clan;"
laozi-chapter-057__align-006,laozi,laozi-chapter-057,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,10,老子 57.10 - 老子 57.11,人多伎巧，奇物滋起；,老子 57.8,"the more acts of crafty dexterity that men possess, the more do strange contrivances appear;"
laozi-chapter-057__align-007,laozi,laozi-chapter-057,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,12,老子 57.12 - 老子 57.13,法令滋彰，盜賊多有。,老子 57.9,"the more display there is of legislation, the more thieves and robbers there are."
laozi-chapter-057__align-008,laozi,laozi-chapter-057,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,14,老子 57.14,故聖人云﹕「我無為而民自化，,老子 57.10,"Therefore a sage has said, 'I will do nothing (of purpose), and the people will be transformed of themselves;"
laozi-chapter-057__align-009,laozi,laozi-chapter-057,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,15,老子 57.15,我好靜而民自正，,老子 57.11,"I will be fond of keeping still, and the people will of themselves become correct."
laozi-chapter-057__align-010,laozi,laozi-chapter-057,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,16,老子 57.16,我無事而民自富，,老子 57.12,"I will take no trouble about it, and the people will of themselves become rich;"
laozi-chapter-057__align-011,laozi,laozi-chapter-057,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,17,老子 57.17 - 老子 57.18,我無欲而民自樸。」,老子 57.13,"I will manifest no ambition, and the people will of themselves attain to the primitive simplicity.'"
laozi-chapter-058__align-001,laozi,laozi-chapter-058,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,1,老子 58.1,其政悶悶，,老子 58.1,"The government that seems the most unwise,"
laozi-chapter-058__align-002,laozi,laozi-chapter-058,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,2,老子 58.2,其民淳淳；,老子 58.2,Oft goodness to the people best supplies;
laozi-chapter-058__align-003,laozi,laozi-chapter-058,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,3,老子 58.3,其政察察，,老子 58.3,"That which is meddling, touching everything,"
laozi-chapter-058__align-004,laozi,laozi-chapter-058,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,4,老子 58.4,其民缺缺。,老子 58.4,"Will work but ill, and disappointment bring."
laozi-chapter-058__align-005,laozi,laozi-chapter-058,chapter,sentence,grouped,False,,1,3,exact_or_near_exact,1.0,5,老子 58.5,禍兮福之所倚，,老子 58.5 - 老子 58.7,Misery! - happiness is to be found by its side! Happiness!
laozi-chapter-058__align-006,laozi,laozi-chapter-058,chapter,sentence,grouped,False,,2,3,exact_or_near_exact,1.0,6,老子 58.6 - 老子 58.7,福兮禍之所伏。孰知其極？,老子 58.8 - 老子 58.10,- misery lurks beneath it! Who knows what either will come to in the end? Shall we then dispense with correction?
laozi-chapter-058__align-007,laozi,laozi-chapter-058,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,8,老子 58.8 - 老子 58.10,其無正。正復為奇，善復為妖。,老子 58.11,"The (method of) correction shall by a turn become distortion, and the good in it shall by a turn become evil."
laozi-chapter-058__align-008,laozi,laozi-chapter-058,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,11,老子 58.11 - 老子 58.12,人之迷，其日固久。,老子 58.12,The delusion of the people (on this point) has indeed subsisted for a long time.
laozi-chapter-058__align-009,laozi,laozi-chapter-058,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,13,老子 58.13,是以聖人方而不割，,老子 58.13,Therefore the sage is (like) a square which cuts no one (with its angles);
laozi-chapter-058__align-010,laozi,laozi-chapter-058,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,14,老子 58.14,廉而不劌，,老子 58.14,(like) a corner which injures no one (with its sharpness).
laozi-chapter-058__align-011,laozi,laozi-chapter-058,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,15,老子 58.15,直而不肆，,老子 58.15,"He is straightforward, but allows himself no license;"
laozi-chapter-058__align-012,laozi,laozi-chapter-058,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,16,老子 58.16,光而不燿。,老子 58.16,"he is bright, but does not dazzle."
laozi-chapter-059__align-001,laozi,laozi-chapter-059,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,1,老子 59.1 - 老子 59.2,治人事天，莫若嗇。,老子 59.1,"For regulating the human (in our constitution) and rendering the (proper) service to the heavenly, there is nothing like moderation."
laozi-chapter-059__align-002,laozi,laozi-chapter-059,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,3,老子 59.3 - 老子 59.4,夫唯嗇，是謂早服；,老子 59.2,It is only by this moderation that there is effected an early return (to man's normal state).
laozi-chapter-059__align-003,laozi,laozi-chapter-059,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,5,老子 59.5,早服謂之重積德；,老子 59.3,That early return is what I call the repeated accumulation of the attributes (of the Dao).
laozi-chapter-059__align-004,laozi,laozi-chapter-059,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,6,老子 59.6,重積德則無不克，,老子 59.4,"With that repeated accumulation of those attributes, there comes the subjugation (of every obstacle to such return)."
laozi-chapter-059__align-005,laozi,laozi-chapter-059,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,7,老子 59.7,無不克則莫知其極；,老子 59.5,Of this subjugation we know not what shall be the limit;
laozi-chapter-059__align-006,laozi,laozi-chapter-059,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,8,老子 59.8 - 老子 59.9,莫知其極，可以有國；,老子 59.6,"and when one knows not what the limit shall be, he may be the ruler of a state."
laozi-chapter-059__align-007,laozi,laozi-chapter-059,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,10,老子 59.10,有國之母，,老子 59.7,He who possesses the mother of the state may continue long.
